 written on  9Dec2025 at 07:20:25 
  -1.9379489119000000        1.9379489119000000        6.4363736866999997     
   1.9379489119000000       -1.9379489119000000        6.4363736866999997     
   1.9379489119000000        1.9379489119000000       -6.4363736866999997     
           3
         733
    2    1    1    1    1    1    1    1    2    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    2    2    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    2    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    2    2    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    2    2    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    2    2    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    2    2    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    2    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    2    2    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    2    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    2    2    1    1    1    1    1    1    1    2

   -8    0   -6
    1    3    0.85133287E-05  0.13749824E-10
    2    3    0.85133740E-05  0.56592693E-11
    3    3   -0.14933907E-01  0.12175233E-10

    2   -2    1
    1    1    0.85827463E-04  0.43286069E-11
    2    1    0.36226053E-03  0.48018685E-11
    3    1   -0.30819729E-03  0.55242836E-11
    1    2    0.36226053E-03  0.66280124E-11
    2    2   -0.41174342E-03  0.88818380E-11
    3    2    0.24476857E-03  0.35541297E-10
    1    3   -0.30819728E-03  0.27126877E-11
    2    3    0.24476859E-03  0.26285017E-10
    3    3   -0.41670577E-05  0.48352607E-11

    2   -2    2
    1    1    0.14213970E-04 -0.35919306E-11
    2    1    0.42090264E-04 -0.29363202E-11
    3    1   -0.65366631E-06 -0.15914957E-10
    1    2    0.42090262E-04 -0.38227115E-11
    2    2   -0.40270795E-04 -0.54407728E-11
    3    2    0.16313455E-04 -0.13935816E-10
    1    3   -0.65366343E-06 -0.16632573E-10
    2    3    0.16313457E-04 -0.10598583E-10
    3    3    0.11096040E-03  0.34758568E-11

    2   -2    3
    1    1    0.47027351E-05  0.13173473E-11
    2    1    0.23500724E-04 -0.84829913E-12
    3    1   -0.55838805E-06 -0.13655923E-11
    1    2    0.23500724E-04 -0.20635549E-11
    2    2   -0.32415600E-04  0.15801839E-11
    3    2   -0.56628817E-05 -0.31967161E-11
    1    3   -0.55838918E-06  0.47003508E-11
    2    3   -0.56628726E-05  0.37062413E-11
    3    3    0.39661514E-03 -0.77651861E-11

    2   -1   -2
    1    1   -0.22958696E-04  0.31404497E-11
    2    1    0.47147822E-06  0.25874921E-11
    3    1    0.53487252E-06  0.12855306E-10
    1    2    0.47147898E-06  0.36393803E-11
    2    2    0.87717705E-05  0.37059921E-11
    3    2   -0.17576944E-04  0.11151434E-10
    1    3    0.53487792E-06  0.10601087E-10
    2    3   -0.17576942E-04  0.14498704E-10
    3    3    0.60472792E-04  0.17084035E-10

    2   -1   -1
    1    1   -0.15755463E-03 -0.68061026E-11
    2    1    0.20429857E-03 -0.50984292E-11
    3    1   -0.11558125E-03 -0.68097816E-11
    1    2    0.20429857E-03 -0.53296884E-11
    2    2   -0.26453833E-04 -0.20134038E-11
    3    2   -0.50047575E-04 -0.85419569E-11
    1    3   -0.11558125E-03 -0.12117166E-10
    2    3   -0.50047574E-04 -0.75732202E-11
    3    3   -0.16889125E-03 -0.47892532E-11

    2   -1    0
    1    1   -0.43755106E-03  0.85983564E-11
    2    1    0.33011043E-02 -0.34379219E-12
    3    1    0.92439914E-03  0.13013382E-10
    1    2    0.33011043E-02  0.19576698E-11
    2    2   -0.45195237E-03  0.60488038E-11
    3    2   -0.95355990E-03  0.45213407E-12
    1    3    0.92439914E-03  0.17470849E-10
    2    3   -0.95355989E-03  0.24340703E-11
    3    3    0.16665711E-03  0.21479469E-10

    2   -1    1
    1    1   -0.22995586E-03  0.27486728E-11
    2    1   -0.13019155E-02  0.38238789E-11
    3    1    0.28205623E-04  0.34385117E-10
    1    2   -0.13019155E-02  0.77205008E-11
    2    2    0.13299720E-01  0.12582194E-10
    3    2    0.98358330E-05  0.14632973E-10
    1    3    0.28205638E-04  0.13216788E-10
    2    3    0.98358361E-05  0.12377510E-10
    3    3   -0.23692131E-01 -0.34985312E-10

    2   -1    2
    1    1   -0.94496653E-04 -0.51083252E-11
    2    1    0.27838655E-04 -0.52947609E-11
    3    1   -0.12849387E-03 -0.12739254E-10
    1    2    0.27838654E-04 -0.64322292E-11
    2    2   -0.34227597E-03 -0.87542525E-11
    3    2   -0.77844810E-04 -0.51045355E-10
    1    3   -0.12849387E-03 -0.16420086E-10
    2    3   -0.77844829E-04 -0.47396833E-10
    3    3   -0.37126324E-03  0.17974754E-10

    2   -1    3
    1    1    0.50991970E-04  0.59660263E-12
    2    1    0.25935944E-05  0.14018694E-11
    3    1   -0.30541693E-04  0.68709783E-11
    1    2    0.25935932E-05  0.99509627E-12
    2    2   -0.70706004E-04 -0.10920518E-11
    3    2   -0.23340281E-05 -0.41074742E-11
    1    3   -0.30541695E-04  0.94377664E-11
    2    3   -0.23340385E-05 -0.26094390E-11
    3    3    0.29451538E-04  0.16282784E-10

    2    0   -2
    1    1    0.38777012E-05  0.27768152E-12
    2    1    0.28347547E-05  0.13763123E-11
    3    1    0.47130577E-05  0.75580247E-11
    1    2    0.28347548E-05  0.19788298E-11
    2    2    0.32005382E-05  0.73978670E-12
    3    2   -0.37585350E-05  0.87982859E-11
    1    3    0.47130666E-05  0.29132294E-11
    2    3   -0.37585306E-05  0.10022447E-10
    3    3   -0.29999424E-04 -0.10356154E-10

    2    0   -1
    1    1   -0.13415398E-04 -0.37200191E-11
    2    1    0.15890890E-04 -0.43634131E-11
    3    1    0.23211064E-06 -0.14031193E-10
    1    2    0.15890892E-04 -0.53605627E-11
    2    2   -0.36187126E-05 -0.36211381E-11
    3    2   -0.21108316E-04 -0.76617636E-11
    1    3    0.23210347E-06 -0.12256514E-10
    2    3   -0.21108321E-04 -0.14368349E-10
    3    3    0.18512549E-04 -0.76763856E-11

    2    0    0
    1    1   -0.26537653E-03  0.37365736E-11
    2    1    0.20157678E-03  0.20506369E-11
    3    1    0.56309609E-05 -0.36176856E-11
    1    2    0.20157678E-03  0.20805487E-11
    2    2   -0.27298572E-03  0.16877298E-11
    3    2   -0.25672383E-04  0.58215885E-12
    1    3    0.56309632E-05  0.73204719E-11
    2    3   -0.25672380E-04  0.11916524E-10
    3    3   -0.77348572E-04  0.43492616E-10

    2    0    1
    1    1    0.23877881E-03 -0.24927473E-11
    2    1    0.39830223E-02  0.50953989E-11
    3    1    0.13532184E-02  0.16031544E-10
    1    2    0.39830223E-02  0.65648835E-11
    2    2   -0.58176242E-02  0.86757667E-11
    3    2   -0.63854986E-03  0.23620696E-10
    1    3    0.13532184E-02  0.28622115E-11
    2    3   -0.63854984E-03  0.30170946E-10
    3    3   -0.28153239E-03 -0.79713874E-11

    2    0    2
    1    1    0.89042314E-03 -0.35393615E-11
    2    1    0.14732410E-04 -0.97238325E-11
    3    1    0.35779934E-04 -0.15874264E-10
    1    2    0.14732412E-04 -0.11072726E-10
    2    2    0.45538838E-01 -0.15139551E-10
    3    2    0.26478395E-04 -0.22109501E-10
    1    3    0.35779928E-04 -0.13652408E-10
    2    3    0.26478422E-04 -0.19318381E-10
    3    3    0.13511660E-02  0.44612091E-10

    2    0    3
    1    1   -0.74507393E-04  0.28756606E-11
    2    1   -0.29836129E-04  0.32818252E-11
    3    1   -0.14243633E-03  0.63863645E-11
    1    2   -0.29836128E-04  0.30268605E-11
    2    2   -0.35392282E-03 -0.22334417E-11
    3    2    0.29223626E-04  0.39528704E-10
    1    3   -0.14243632E-03  0.19200274E-10
    2    3    0.29223647E-04  0.32976571E-10
    3    3   -0.35920269E-03 -0.27303495E-10

    2    0    4
    1    1    0.71782968E-05  0.34409003E-11
    2    1   -0.52823238E-04  0.44300709E-11
    3    1    0.67601468E-05  0.87211492E-11
    1    2   -0.52823239E-04  0.26082518E-11
    2    2   -0.56532476E-04  0.54872253E-11
    3    2   -0.46462412E-04  0.13797678E-10
    1    3    0.67601511E-05  0.44341192E-11
    2    3   -0.46462405E-04  0.81885523E-11
    3    3   -0.15683224E-04 -0.19489826E-11

    2    1   -1
    1    1   -0.63591818E-05 -0.17535869E-11
    2    1    0.14530147E-05 -0.11760932E-11
    3    1    0.12082253E-04 -0.58952373E-11
    1    2    0.14530137E-05 -0.25416054E-11
    2    2   -0.73232448E-06 -0.22887126E-11
    3    2    0.68985381E-05 -0.86247967E-11
    1    3    0.12082245E-04 -0.68220883E-11
    2    3    0.68985353E-05 -0.94820126E-11
    3    3   -0.73532947E-04 -0.96405574E-11

    2    1    0
    1    1   -0.44986283E-04  0.19500911E-11
    2    1    0.10036930E-04  0.38254108E-11
    3    1    0.84182539E-05  0.26844299E-11
    1    2    0.10036928E-04  0.39515264E-11
    2    2   -0.22319748E-04  0.19208975E-11
    3    2   -0.13447056E-04  0.22051755E-11
    1    3    0.84182548E-05  0.45149776E-11
    2    3   -0.13447057E-04  0.76036606E-11
    3    3    0.20937883E-03 -0.75114220E-11

    2    1    1
    1    1   -0.13117183E-03  0.12018728E-12
    2    1    0.63974800E-06  0.10180219E-11
    3    1    0.68569387E-03  0.74633457E-11
    1    2    0.63974902E-06  0.26682190E-12
    2    2   -0.75043410E-03  0.13084889E-11
    3    2   -0.20160940E-04  0.66356020E-11
    1    3    0.68569387E-03 -0.19884484E-11
    2    3   -0.20160948E-04 -0.26760871E-11
    3    3    0.32966298E-03 -0.54287112E-10

    2    1    2
    1    1    0.24955725E-03 -0.38815747E-11
    2    1   -0.39804122E-02 -0.70250405E-11
    3    1    0.13320614E-02 -0.25064661E-10
    1    2   -0.39804122E-02 -0.10280292E-10
    2    2   -0.58392616E-02 -0.10103762E-10
    3    2    0.58617612E-03 -0.29762866E-10
    1    3    0.13320614E-02 -0.20494968E-10
    2    3    0.58617610E-03 -0.44614927E-10
    3    3   -0.25114700E-03  0.45316546E-11

    2    1    3
    1    1   -0.23940293E-03  0.23719048E-11
    2    1    0.12930805E-02  0.10519610E-10
    3    1    0.51003079E-04  0.33514145E-11
    1    2    0.12930805E-02  0.12922114E-10
    2    2    0.13295497E-01  0.70679955E-11
    3    2    0.24935584E-04  0.38551934E-10
    1    3    0.51003083E-04  0.20682271E-10
    2    3    0.24935586E-04  0.34385390E-10
    3    3   -0.23896111E-01 -0.93251292E-11

    2    1    4
    1    1    0.73942750E-04  0.10577355E-11
    2    1   -0.36513856E-03  0.17174559E-11
    3    1   -0.30948078E-03  0.98443655E-12
    1    2   -0.36513856E-03  0.13828491E-11
    2    2   -0.41357848E-03  0.40023523E-11
    3    2   -0.26744147E-03 -0.80805056E-12
    1    3   -0.30948078E-03 -0.12424755E-10
    2    3   -0.26744147E-03  0.44595410E-11
    3    3   -0.23704570E-03  0.23547988E-10

    2    1    5
    1    1   -0.15539011E-04 -0.60379930E-11
    2    1   -0.38288728E-04 -0.52561396E-11
    3    1   -0.10159201E-04 -0.19357540E-10
    1    2   -0.38288730E-04 -0.60139122E-11
    2    2   -0.53744075E-04 -0.37234139E-11
    3    2   -0.41368078E-05 -0.18592132E-10
    1    3   -0.10159207E-04 -0.17393680E-10
    2    3   -0.41368140E-05 -0.18187547E-10
    3    3    0.93131273E-04 -0.16705325E-10

    2    2    0
    1    1   -0.75239772E-05  0.12948769E-11
    2    1    0.78483260E-06  0.38856003E-12
    3    1    0.17071876E-05  0.59012298E-12
    1    2    0.78483323E-06  0.21887917E-13
    2    2   -0.75239775E-05  0.10236696E-11
    3    2    0.17071874E-05 -0.13362364E-11
    1    3    0.17071921E-05  0.63357358E-11
    2    3    0.17071862E-05  0.49516535E-11
    3    3   -0.59199687E-04  0.21161852E-10

    2    2    1
    1    1   -0.21627900E-04  0.72273264E-12
    2    1   -0.19257982E-04  0.22156690E-12
    3    1    0.12824138E-04  0.87960419E-11
    1    2   -0.19257981E-04 -0.19061224E-11
    2    2   -0.21627900E-04  0.30512086E-11
    3    2    0.12824134E-04  0.60059510E-11
    1    3    0.12824139E-04  0.73555308E-11
    2    3    0.12824142E-04 -0.91784815E-12
    3    3    0.30426344E-03  0.10221584E-10

    2    2    2
    1    1   -0.26761849E-03 -0.30134194E-11
    2    1   -0.20096268E-03 -0.26538164E-11
    3    1    0.16113826E-04 -0.11112145E-10
    1    2   -0.20096268E-03 -0.19549363E-11
    2    2   -0.26761849E-03 -0.21316629E-12
    3    2    0.16113825E-04 -0.18479722E-10
    1    3    0.16113836E-04 -0.68649940E-11
    2    3    0.16113826E-04 -0.15514924E-10
    3    3    0.11533482E-03  0.26133252E-10

    2    2    3
    1    1   -0.44586204E-03  0.60683038E-11
    2    1   -0.33094113E-02  0.54854774E-11
    3    1    0.94216729E-03  0.25880360E-10
    1    2   -0.33094113E-02  0.66011787E-11
    2    2   -0.44586205E-03  0.50260785E-11
    3    2    0.94216728E-03  0.17752820E-10
    1    3    0.94216730E-03  0.27245759E-10
    2    3    0.94216730E-03  0.22305605E-10
    3    3    0.28957749E-03 -0.68636069E-11

    2    2    4
    1    1    0.80045457E-03  0.11067969E-11
    2    1    0.28250684E-02 -0.61825345E-11
    3    1    0.11996665E-04  0.34660357E-11
    1    2    0.28250684E-02 -0.58218628E-11
    2    2    0.80045457E-03 -0.19373860E-11
    3    2    0.11996646E-04 -0.57351191E-11
    1    3    0.11996654E-04 -0.10311571E-10
    2    3    0.11996654E-04 -0.17004525E-10
    3    3   -0.15233541E-01 -0.13908296E-10

    2    2    5
    1    1   -0.62739873E-05 -0.43399720E-11
    2    1   -0.14488171E-03 -0.73063850E-11
    3    1   -0.18465609E-03 -0.14133529E-10
    1    2   -0.14488171E-03 -0.57774378E-11
    2    2   -0.62739829E-05 -0.68945231E-11
    3    2   -0.18465608E-03 -0.23220016E-10
    1    3   -0.18465610E-03 -0.61522461E-11
    2    3   -0.18465608E-03 -0.19233090E-10
    3    3   -0.29695687E-03 -0.18551338E-10

    2    2    6
    1    1   -0.36150949E-04  0.44960728E-11
    2    1   -0.83163839E-05  0.59664594E-11
    3    1   -0.82088008E-06  0.14361092E-10
    1    2   -0.83163839E-05  0.55299013E-11
    2    2   -0.36150951E-04  0.42015618E-11
    3    2   -0.82087744E-06  0.18088724E-10
    1    3   -0.82087892E-06  0.20072975E-10
    2    3   -0.82087062E-06  0.23625915E-10
    3    3    0.11289595E-03  0.44036146E-11

    2    3    1
    1    1    0.57626442E-05  0.39150974E-12
    2    1   -0.97699327E-06  0.92997528E-12
    3    1    0.28890090E-05  0.74481754E-11
    1    2   -0.97699300E-06  0.21113544E-11
    2    2   -0.28239617E-05  0.14258733E-11
    3    2   -0.81177471E-06  0.78210804E-11
    1    3    0.28890092E-05  0.57050541E-12
    2    3   -0.81177484E-06  0.22697111E-11
    3    3   -0.67440241E-05 -0.11932151E-10

    2    3    2
    1    1   -0.26599474E-04 -0.24219845E-11
    2    1   -0.15488736E-05 -0.14013400E-11
    3    1    0.55055706E-05 -0.12919866E-10
    1    2   -0.15488738E-05 -0.53841931E-12
    2    2   -0.26339034E-05 -0.24080373E-11
    3    2    0.16369013E-04 -0.87895321E-11
    1    3    0.55055670E-05 -0.13144233E-10
    2    3    0.16369010E-04 -0.60478081E-11
    3    3    0.24012113E-03  0.61973794E-11

    2    3    3
    1    1   -0.15659325E-03  0.39478108E-11
    2    1   -0.20241016E-03  0.22089519E-11
    3    1   -0.11534886E-03  0.37959072E-11
    1    2   -0.20241016E-03  0.24156770E-11
    2    2   -0.64591021E-05  0.30445351E-11
    3    2    0.48669721E-04  0.13912017E-10
    1    3   -0.11534887E-03  0.54735504E-11
    2    3    0.48669727E-04  0.16674032E-10
    3    3    0.91965968E-04  0.98510089E-11

    2    3    4
    1    1   -0.40651463E-03 -0.32841100E-11
    2    1   -0.36032137E-03 -0.36968357E-11
    3    1    0.23554635E-03 -0.72693104E-12
    1    2   -0.36032137E-03 -0.32111644E-11
    2    2    0.61589498E-04 -0.20913098E-11
    3    2    0.30374842E-03  0.45878830E-11
    1    3    0.23554635E-03 -0.13964609E-10
    2    3    0.30374842E-03  0.17961935E-11
    3    3    0.96770490E-05  0.69105290E-11

    2    3    5
    1    1    0.61018037E-03 -0.40879166E-11
    2    1    0.40016073E-03 -0.66273514E-12
    3    1    0.45487851E-05 -0.29506301E-10
    1    2    0.40016072E-03 -0.10170086E-11
    2    2   -0.62638067E-04 -0.39217102E-11
    3    2    0.75365851E-05 -0.88874894E-11
    1    3    0.45487824E-05 -0.69269244E-11
    2    3    0.75365865E-05  0.86386318E-12
    3    3   -0.46831944E-02  0.71096740E-11

    2    3    6
    1    1   -0.17340868E-04  0.48606275E-11
    2    1    0.35510570E-04  0.66399798E-11
    3    1   -0.72382104E-04  0.10867015E-10
    1    2    0.35510572E-04  0.69218703E-11
    2    2    0.41266595E-04  0.33968262E-11
    3    2   -0.46420440E-04  0.25170446E-10
    1    3   -0.72382094E-04  0.14347681E-10
    2    3   -0.46420427E-04  0.17253287E-10
    3    3   -0.19732070E-03 -0.33625967E-11

    2    4    3
    1    1   -0.38033919E-04  0.20643574E-11
    2    1   -0.14915907E-04  0.15063064E-11
    3    1    0.19941516E-05  0.69019647E-11
    1    2   -0.14915907E-04  0.15372008E-11
    2    2    0.69360789E-05  0.59431670E-12
    3    2    0.10007620E-04  0.58195133E-11
    1    3    0.19941546E-05  0.91001728E-11
    2    3    0.10007623E-04  0.60860417E-11
    3    3    0.18361708E-04 -0.14224763E-10

    2    4    4
    1    1   -0.39226069E-04 -0.26232506E-11
    2    1   -0.45834765E-04 -0.24107580E-11
    3    1    0.24031457E-04  0.74898067E-11
    1    2   -0.45834764E-04 -0.45401843E-12
    2    2    0.17939260E-04 -0.76249770E-12
    3    2    0.25125842E-04  0.17491073E-12
    1    3    0.24031461E-04  0.65858066E-12
    2    3    0.25125840E-04  0.77796953E-12
    3    3    0.95601101E-04 -0.24581887E-10

    2    4    5
    1    1   -0.68732279E-04 -0.78004790E-12
    2    1    0.98232429E-04 -0.13215503E-11
    3    1    0.49887544E-04 -0.79034915E-11
    1    2    0.98232430E-04 -0.37536048E-12
    2    2   -0.22264078E-04 -0.47647754E-11
    3    2    0.86788592E-04 -0.11858592E-10
    1    3    0.49887532E-04  0.33011705E-11
    2    3    0.86788593E-04 -0.11810372E-10
    3    3   -0.66069812E-04 -0.61203421E-11

    2    4    6
    1    1    0.68001604E-04  0.53100024E-11
    2    1   -0.97363211E-04  0.39813513E-11
    3    1   -0.17535929E-05  0.22561445E-10
    1    2   -0.97363210E-04  0.45800390E-11
    2    2   -0.62031481E-05  0.20477543E-11
    3    2    0.65854389E-05  0.16229742E-10
    1    3   -0.17535955E-05  0.14997595E-10
    2    3    0.65854453E-05  0.13240827E-10
    3    3   -0.55743834E-03  0.18809277E-11

    2    4    7
    1    1    0.14297258E-04 -0.24269111E-11
    2    1    0.11536960E-04 -0.44080563E-11
    3    1   -0.25680378E-05 -0.42017172E-11
    1    2    0.11536959E-04 -0.39578756E-11
    2    2   -0.25919267E-05  0.18699955E-11
    3    2    0.14087297E-05 -0.66614840E-11
    1    3   -0.25680483E-05 -0.17291774E-10
    2    3    0.14087299E-05 -0.19938546E-11
    3    3   -0.84955213E-05  0.12181723E-10

    2    5    4
    1    1    0.13915855E-05 -0.43728042E-12
    2    1    0.24238594E-05 -0.15386551E-11
    3    1    0.23169466E-05  0.44444257E-11
    1    2    0.24238601E-05 -0.36343176E-12
    2    2    0.13663851E-04  0.11236359E-11
    3    2    0.13786577E-04  0.33300248E-11
    1    3    0.23169515E-05  0.13455821E-11
    2    3    0.13786583E-04  0.29373703E-11
    3    3   -0.17445655E-03  0.56518019E-11

    2    5    5
    1    1    0.48261373E-05  0.46320586E-13
    2    1    0.56047607E-05 -0.26358056E-12
    3    1   -0.68257927E-05 -0.12487435E-10
    1    2    0.56047601E-05 -0.51564334E-12
    2    2   -0.88289957E-06 -0.18226011E-11
    3    2    0.53700551E-05 -0.82496945E-11
    1    3   -0.68257977E-05 -0.82119242E-11
    2    3    0.53700468E-05 -0.98801463E-11
    3    3   -0.83753585E-04  0.16482324E-10

    2    5    6
    1    1    0.60364595E-04  0.39149977E-11
    2    1    0.32489093E-04  0.35738797E-11
    3    1    0.37486221E-05  0.14947179E-10
    1    2    0.32489093E-04  0.26162763E-11
    2    2   -0.37934462E-05  0.17841379E-11
    3    2    0.21090723E-04  0.47440462E-11
    1    3    0.37486305E-05  0.87935141E-11
    2    3    0.21090726E-04  0.98562467E-11
    3    3   -0.83810316E-04  0.59351916E-12

    2    5    7
    1    1   -0.38316327E-04 -0.32877995E-11
    2    1   -0.18810746E-04 -0.34219810E-11
    3    1   -0.52985774E-05 -0.15628385E-10
    1    2   -0.18810746E-04 -0.45072198E-11
    2    2    0.23880082E-04 -0.13712501E-11
    3    2    0.52218971E-05 -0.85431706E-11
    1    3   -0.52985748E-05 -0.94776158E-11
    2    3    0.52218907E-05 -0.14229790E-10
    3    3    0.43327467E-03 -0.18885245E-11

    2    6    6
    1    1    0.24591706E-04  0.16489050E-11
    2    1    0.10407763E-04 -0.10512921E-12
    3    1    0.73433619E-05  0.13190312E-10
    1    2    0.10407763E-04  0.36008326E-12
    2    2   -0.73454845E-05  0.20668094E-11
    3    2   -0.62949293E-05  0.42513066E-11
    1    3    0.73433617E-05  0.95635902E-11
    2    3   -0.62949244E-05  0.42936974E-11
    3    3   -0.17523026E-03 -0.16387039E-11

    2    6    7
    1    1   -0.91500791E-05 -0.42926444E-11
    2    1   -0.75001350E-05 -0.20577460E-11
    3    1   -0.55575248E-05 -0.79819303E-11
    1    2   -0.75001361E-05 -0.21482984E-11
    2    2    0.86112458E-05 -0.87561555E-12
    3    2   -0.53701684E-05 -0.21089964E-11
    1    3   -0.55575300E-05 -0.99245659E-11
    2    3   -0.53701696E-05 -0.59635636E-11
    3    3   -0.74406042E-05 -0.30029729E-11

    2    7    8
    1    1   -0.18399870E-04  0.23560372E-11
    2    1   -0.59063973E-05  0.11134374E-12
    3    1   -0.10951673E-06 -0.69467193E-12
    1    2   -0.59063972E-05 -0.54824400E-12
    2    2   -0.46336650E-05 -0.14180202E-11
    3    2   -0.85551272E-05 -0.18808788E-11
    1    3   -0.10951788E-06  0.51573878E-11
    2    3   -0.85551284E-05 -0.40122359E-11
    3    3    0.24780048E-04  0.14075106E-10

    3   -5   -3
    1    1   -0.62250875E-05 -0.42624407E-11
    2    1    0.13312344E-04 -0.22993939E-11
    3    1   -0.18750393E-05 -0.10818562E-10
    1    2    0.13312343E-04 -0.23937537E-11
    2    2   -0.62250857E-05 -0.30829722E-11
    3    2   -0.18750395E-05  0.19687801E-11
    1    3   -0.18750447E-05 -0.11165433E-10
    2    3   -0.18750333E-05  0.29151418E-11
    3    3    0.11967495E-03 -0.19190390E-10

    3   -5   -2
    1    1    0.18171969E-04  0.54334670E-11
    2    1    0.41268134E-04  0.46643584E-11
    3    1   -0.25098058E-05  0.18553941E-10
    1    2    0.41268134E-04  0.68361395E-11
    2    2    0.18171971E-04  0.52611197E-11
    3    2   -0.25098133E-05  0.26972910E-10
    1    3   -0.25097916E-05  0.12907943E-10
    2    3   -0.25097946E-05  0.28862499E-10
    3    3    0.52026281E-03  0.89441015E-11

    3   -5   -1
    1    1    0.99471716E-05 -0.27774692E-11
    2    1   -0.97744404E-06 -0.21832043E-11
    3    1   -0.51062605E-05 -0.65390531E-11
    1    2   -0.97744579E-06 -0.34258494E-11
    2    2    0.99471696E-05 -0.35081920E-11
    3    2   -0.51062643E-05 -0.32578039E-11
    1    3   -0.51062546E-05 -0.46328455E-11
    2    3   -0.51062681E-05 -0.51184307E-11
    3    3   -0.73291262E-04 -0.72725246E-11

    3   -5    0
    1    1   -0.96742023E-05 -0.14816273E-11
    2    1    0.48160956E-05 -0.21039833E-11
    3    1   -0.14655179E-05 -0.26222143E-11
    1    2    0.48160964E-05 -0.24237762E-11
    2    2   -0.96742057E-05 -0.97851935E-12
    3    2   -0.14655231E-05 -0.35623645E-11
    1    3   -0.14655223E-05  0.22258210E-11
    2    3   -0.14655262E-05  0.69864480E-12
    3    3   -0.49604838E-04 -0.12777657E-10

    3   -4   -2
    1    1   -0.69684817E-05  0.65607849E-11
    2    1   -0.23514399E-04  0.50539824E-11
    3    1    0.22153544E-04  0.19848862E-10
    1    2   -0.23514398E-04  0.55644519E-11
    2    2   -0.48714158E-05  0.33346919E-11
    3    2   -0.34425097E-05  0.89414623E-11
    1    3    0.22153550E-04  0.18182871E-10
    2    3   -0.34425135E-05  0.18636079E-10
    3    3   -0.17673778E-04  0.62387474E-11

    3   -4   -1
    1    1    0.46063821E-04 -0.36434640E-11
    2    1   -0.22161450E-04 -0.32242513E-11
    3    1   -0.74689033E-06 -0.67746215E-11
    1    2   -0.22161451E-04 -0.60035470E-11
    2    2   -0.89340863E-05 -0.25608213E-11
    3    2   -0.38274470E-05 -0.64864972E-11
    1    3   -0.74690542E-06 -0.11646733E-10
    2    3   -0.38274517E-05 -0.10881050E-10
    3    3    0.11711231E-04 -0.24757089E-11

    3   -4    0
    1    1    0.86605398E-05  0.15908282E-12
    2    1    0.10056288E-04 -0.20730181E-11
    3    1   -0.31631290E-04 -0.79556507E-11
    1    2    0.10056288E-04 -0.16366509E-11
    2    2    0.87900219E-05 -0.21891135E-11
    3    2    0.30856705E-04  0.31799261E-11
